time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes,rollout/trapped_steps_mean,rollout/final_temperature_mean,rollout/trapped_end_fraction,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
9511,103.19,345160,36,313.28033481,3924,,,,,,,,,,,
9520,103.19,345896,36,314.05675042999997,3928,,,,,,,,,,,
9522,103.19,346008,36,315.77283484000003,3932,,,,,,,,,,,
9545,103.98,346744,36,317.3031853300001,3936,103.61904761904762,4.828634967822734e-05,0.9523809523809523,-0.015465475682503893,95.1697219312191,0.28767033806070685,42240,-72.82240065932274,0.0001,,
9547,103.98,346856,36,317.89017156000006,3940,,,,,,,,,,,
9554,103.11,347432,36,311.97811401,3944,,,,,,,,,,,
9557,103.11,347680,36,311.79987748,3948,,,,,,,,,,,
9578,103.11,348280,36,310.05109109999995,3952,101.0,0.00010686033335992231,0.9473684210526315,0.01585817868453887,88.90418534725904,0.2874131230637431,42496,-73.09631523489952,0.0001,,
9581,103.13,348528,36,310.48389732,3956,,,,,,,,,,,
9589,103.13,349128,36,309.49017960000003,3960,,,,,,,,,,,
9592,103.13,349376,36,310.50475239,3964,,,,,,,,,,,
9599,103.98,349976,36,314.78894577999995,3968,,,,,,,,,,,
9617,103.98,350224,36,313.98091898,3972,106.0,4.450828648646402e-05,1.0,0.018272722945766873,91.39133168011904,0.2891160635044798,42752,-73.20404723286629,0.0001,,
9624,103.98,350824,36,314.82044177,3976,,,,,,,,,,,
9627,103.98,351072,36,317.87009181,3980,,,,,,,,,,,
9635,103.98,351672,36,316.14028437999997,3984,,,,,,,,,,,
9638,104.86,351920,36,322.26012681,3988,,,,,,,,,,,
9659,104.86,352520,36,322.34605736,3992,106.0,4.060968320761405e-05,1.0,0.02525141818478005,93.98329707235098,0.29072711581829935,43008,-73.47915014624596,0.0001,,
9663,104.86,352768,36,323.48147685,3996,,,,,,,,,,,
9670,104.86,353368,36,324.69440613,4000,,,,,,,,,,,
9673,104.86,353616,36,325.91401077,4004,,,,,,,,,,,
9681,104.86,354216,36,323.94032809000004,4008,,,,,,,,,,,
9698,104.86,354464,36,324.81795007,4012,106.0,5.188095798662069e-05,1.0,0.016437413946732704,94.41168947517872,0.29218243015930057,43264,-73.62811133265495,0.0001,,
9703,104.01,354904,36,319.32079600000003,4016,,,,,,,,,,,
9708,104.01,355312,36,320.34561642999995,4020,,,,,,,,,,,
9714,104.28,355752,36,322.09379408999996,4024,,,,,,,,,,,
9719,104.28,356160,36,323.50349785000003,4028,,,,,,,,,,,
9738,103.39,356528,36,320.0273025,4032,101.45454545454545,0.00015230279968818096,0.9090909090909091,0.014152405398817791,96.49001527577639,0.2936787731014192,43520,-73.89788988232613,0.0001,,
9743,102.94,356920,36,319.61078757,4036,,,,,,,,,,,
9748,102.94,357376,36,317.07714104,4040,,,,,,,,,,,
9753,103.81,357768,36,322.02026076999994,4044,,,,,,,,,,,
9759,103.75,358224,36,318.38430096,4048,,,,,,,,,,,
9777,103.75,358616,36,319.36261948,4052,95.2,0.00020913559586496294,0.75,-0.013921425999797066,95.44689986854792,0.2935117172310129,43776,-73.9099129140377,0.0001,,
9783,103.75,359072,36,317.93597445,4056,,,,,,,,,,,
9788,103.75,359464,36,320.43309249,4060,,,,,,,,,,,
9793,102.91,359856,36,318.78220431,4064,,,,,,,,,,,
9797,102.91,360152,36,319.95234404999997,4068,,,,,,,,,,,
9818,102.91,360704,36,322.66373670999997,4072,101.65,9.444835009536821e-05,0.95,0.009603346506992239,90.65445938706398,0.29418303596321493,44032,-74.10291975736618,0.0001,,
9821,102.91,361000,36,322.47376029000003,4076,,,,,,,,,,,
9828,102.91,361552,36,320.42313590000003,4080,,,,,,,,,,,
9832,102.91,361848,36,320.69986273,4084,,,,,,,,,,,
9839,102.91,362400,36,319.68921674999996,4088,,,,,,,,,,,
9856,102.91,362696,36,318.27303666,4092,106.0,3.68419455750481e-05,1.0,0.01474374163444736,95.50506781041622,0.2949072647606954,44288,-74.38968849182129,0.0001,,
9863,102.91,363248,36,315.25489015,4096,,,,,,,,,,,
9867,102.91,363544,36,316.13472621,4100,,,,,,,,,,,
9874,102.91,364096,36,314.17779844999995,4104,,,,,,,,,,,
9878,102.91,364392,36,314.23854285,4108,,,,,,,,,,,
9898,102.62,364928,36,310.53578896000005,4112,106.0,4.797862800517211e-05,1.0,0.015941367668347084,97.3161240965128,0.29670435015577823,44544,-74.64801689982414,0.0001,,
9902,103.47,365240,36,312.81449553000004,4116,,,,,,,,,,,
9909,102.59,365768,36,306.76099539999996,4120,,,,,,,,,,,
9911,102.59,365944,36,307.62575976999995,4124,,,,,,,,,,,
9919,102.5,366568,36,304.7203169499999,4128,,,,,,,,,,,
9936,103.39,366792,36,306.24548083999997,4132,97.8,0.0002007353770101404,0.85,0.009451584197449847,91.0121044293046,0.29772910627070814,44800,-74.56153780221939,0.0001,,
9944,103.84,367416,36,308.4617271100001,4136,,,,,,,,,,,
9946,103.84,367640,36,312.31040112,4140,,,,,,,,,,,
9954,103.84,368264,36,312.75957165999995,4144,,,,,,,,,,,
9957,103.9,368488,37,311.64250119,4148,,,,,,,,,,,
9979,103.9,369112,36,310.68662599,4152,106.0,4.425937323844299e-05,1.0,-0.01817326476702874,97.78279653191566,0.2971645013894886,45056,-74.63441109657288,0.0001,,
9982,103.9,369336,36,309.68854713999997,4156,,,,,,,,,,,
9989,103.9,369960,37,310.13489749,4160,,,,,,,,,,,
9992,104.74,370184,37,312.91228466,4164,,,,,,,,,,,
9998,104.43,370608,37,307.69070808000004,4168,,,,,,,,,,,
10017,103.86,371016,37,301.30699637000004,4172,100.7,0.00013355041968174145,0.9,-0.014079022228543181,93.86470580846071,0.29563352873083204,45312,-74.78441169857979,0.0001,,
10022,103.86,371456,37,299.04241979,4176,,,,,,,,,,,
10027,103.86,371864,37,302.65210413999995,4180,,,,,,,,,,,
10033,103.86,372304,37,303.48684304,4184,,,,,,,,,,,
10037,103.02,372640,37,297.73232365,4188,,,,,,,,,,,
10057,103.02,373120,37,296.42907224,4192,100.65,0.0002199097130804419,0.9,0.005478297372974339,96.3826841711998,0.29462283465545624,45568,-75.24155449867249,0.0001,,
10062,103.02,373488,37,298.45635742,4196,,,,,,,,,,,
10068,103.02,373968,37,296.60990554,4200,,,,,,,,,,,
10072,103.02,374336,37,295.18090154000004,4204,,,,,,,,,,,
10092,102.75,374816,37,291.34290298,4208,103.61111111111111,4.152196616808965e-05,0.9444444444444444,0.0060304040198388975,90.08866887539625,0.295879207435064,45824,-75.46671774983406,0.0001,,
10097,103.04,375184,37,292.91882043000004,4212,,,,,,,,,,,
10100,102.66,375416,37,291.11716133,4216,,,,,,,,,,,
10107,103.54,376032,37,297.9883275,4220,,,,,,,,,,,
10110,103.5,376264,37,294.13557231000004,4224,,,,,,,,,,,
10132,103.34,376880,37,294.34831535999996,4228,100.3,0.00014777609577248176,0.85,0.0023390628666675184,94.40591602772474,0.2953311844030395,46080,-75.58726698160172,0.0001,,
10135,103.34,377112,37,294.97119513000007,4232,,,,,,,,,,,
10142,103.34,377728,37,293.65353665000004,4236,,,,,,,,,,,
10145,103.34,377960,37,293.70799716,4240,,,,,,,,,,,
10153,103.34,378576,37,294.99262645,4244,,,,,,,,,,,
10156,102.45,378784,37,294.97256623,4248,,,,,,,,,,,
10176,102.45,379344,37,297.0616708,4252,101.77272727272727,0.00012287833636557855,0.9545454545454546,-0.016667248735757312,91.04152742028236,0.29551088251173496,46336,-75.74985501170158,0.0001,,
10180,102.45,379632,37,297.71087807,4256,,,,,,,,,,,
10187,102.45,380192,37,294.00718001000007,4260,,,,,,,,,,,
10191,102.45,380480,37,293.49457301999996,4264,,,,,,,,,,,
10211,102.33,381008,37,293.75436292,4268,104.55555555555556,3.8451025606574805e-05,0.9444444444444444,-0.004967684360963176,93.60262690484524,0.29402077943086624,46592,-75.9499000608921,0.0001,,
10215,102.9,381296,37,296.38346455000004,4272,,,,,,,,,,,
10221,102.9,381856,37,297.61242436,4276,,,,,,,,,,,
10225,102.9,382144,37,293.45129404,4280,,,,,,,,,,,
10232,102.53,382664,37,288.62722734000005,4284,,,,,,,,,,,
10235,102.89,382944,37,288.52795146000005,4288,,,,,,,,,,,
10256,102.89,383512,37,291.26180818000006,4292,96.71428571428571,7.433979792724929e-05,0.8095238095238095,-0.005666775928148127,89.13957639038563,0.2938859708374366,46848,-76.32207471132278,0.0001,,
10260,102.85,383792,37,289.80573773,4296,,,,,,,,,,,
10267,102.85,384360,37,291.3189362,4300,,,,,,,,,,,
10270,102.85,384640,37,294.52442631,4304,,,,,,,,,,,
10291,103.12,385208,37,298.64191199,4308,104.57894736842105,7.322790468029295e-05,0.9473684210526315,0.0037744656765426043,92.96198133379221,0.2937410456361249,47104,-76.33432173728943,0.0001,,
10295,103.12,385488,37,298.84678377000006,4312,,,,,,,,,,,
10299,103.01,385816,37,300.70786917,4316,,,,,,,,,,,
10305,103.01,386336,37,300.36154129000005,4320,,,,,,,,,,,
10310,103.05,386664,37,305.14536535,4324,,,,,,,,,,,
10313,102.71,386944,37,299.95943251,4328,,,,,,,,,,,
10332,101.78,387352,37,294.05388879,4332,97.4090909090909,0.00017397665179637325,0.8636363636363636,0.008066816000791732,91.57756198197603,0.29447702516335994,47360,-76.39578080177307,0.0001,,
10337,101.78,387792,37,296.67432766999997,4336,,,,,,,,,,,
10342,101.78,388200,37,298.19494047000006,4340,,,,,,,,,,,
10348,101.78,388640,37,297.45244347000005,4344,,,,,,,,,,,
10353,102.67,389048,37,301.73081747000003,4348,,,,,,,,,,,
10372,102.67,389488,37,300.0051230199999,4352,101.73684210526316,7.383954703769456e-05,0.8947368421052632,-0.02519581333945098,92.85227234661579,0.2934390492737293,47616,-76.45218804478645,0.0001,,
10377,102.67,389896,37,302.90993242,4356,,,,,,,,,,,
10383,102.67,390336,37,307.95385877,4360,,,,,,,,,,,
10387,101.78,390632,37,303.05295125,4364,,,,,,,,,,,
10393,102.21,391144,37,306.57689596,4368,,,,,,,,,,,
10411,102.21,391480,37,308.98714107,4372,101.1,0.00010994989307465552,0.95,0.00943223643116653,95.42508185654879,0.2932460921583697,47872,-76.611776471138,0.0001,,
10417,102.21,391992,37,309.84883520999995,4376,,,,,,,,,,,
10422,102.21,392328,37,313.25504884,4380,,,,,,,,,,,
10428,102.58,392840,37,317.19165617000004,4384,,,,,,,,,,,
10433,103.06,393176,37,322.65133050000003,4388,,,,,,,,,,,
10453,102.22,393688,37,320.10016550999995,4392,106.0,7.098711450741996e-05,1.0,0.024879002317902632,94.94087105244398,0.2941331707406789,48128,-76.83302274346352,0.0001,,
10457,102.22,393968,37,319.14232366,4396,,,,,,,,,,,
10464,102.22,394536,37,315.62745804,4400,,,,,,,,,,,
10467,102.22,394816,37,313.16922357000004,4404,,,,,,,,,,,
10488,102.22,395384,37,313.50509435,4408,100.78947368421052,0.00012504940247035708,0.9473684210526315,0.004877050478171441,92.52028153091669,0.295734032522887,48384,-77.13057753443718,0.0001,,
10492,102.22,395664,37,314.18898379999996,4412,,,,,,,,,,,
10499,102.71,396232,37,314.80156641,4416,,,,,,,,,,,
10502,102.71,396512,37,313.39868231,4420,,,,,,,,,,,
10508,101.85,396984,37,307.43962288,4424,,,,,,,,,,,
10511,101.55,397216,37,313.45833982,4428,,,,,,,,,,,
10529,101.6,397560,37,315.97303675,4432,96.95454545454545,0.0001873594746059453,0.9090909090909091,0.007288210130354855,92.09524556994438,0.2963261987315491,48640,-77.53659784793854,0.0001,,
10535,101.6,397968,37,315.75763118,4436,,,,,,,,,,,
10540,101.6,398408,37,314.5210946699999,4440,,,,,,,,,,,
10545,101.6,398816,37,313.78435606,4444,,,,,,,,,,,
10551,101.6,399256,37,312.94804683,4448,,,,,,,,,,,
10570,101.6,399664,37,315.52223039000006,4452,100.63157894736842,0.0001593996159277548,0.8947368421052632,0.019085063042439288,96.38912551105022,0.29751193849369884,48896,-77.27922889590263,0.0001,,
,,400000,,,,,,,,,,,,,105.26,318.8760229
11562,101.6,400104,34,312.50160602999995,4456,,,,,,,,,,,
11567,101.6,400512,34,312.59110669,4460,,,,,,,,,,,
11573,102.49,400952,34,317.52618393,4464,,,,,,,,,,,
11578,102.16,401360,34,314.50712487,4468,,,,,,,,,,,
11597,102.16,401800,34,314.10318454000003,4472,103.65,9.629930617936538e-05,0.95,0.020956937120899966,90.60849920660257,0.2992807674454525,49152,-77.49722501635551,0.0001,,
11602,101.55,402160,34,313.65958818,4476,,,,,,,,,,,
11606,101.55,402448,34,311.11012081999996,4480,,,,,,,,,,,
11613,101.55,403008,34,314.1085185999999,4484,,,,,,,,,,,
11615,100.66,403200,34,308.59706786999993,4488,,,,,,,,,,,
11634,100.68,403624,34,307.51900039,4492,93.5909090909091,0.00023676978726660722,0.8181818181818182,0.010257017873300356,92.35750789195299,0.30080243048723787,49408,-77.83181923627853,0.0001,,
11638,100.02,403952,34,302.70534294,4496,,,,,,,,,,,
11645,100.02,404472,34,305.72171319999995,4500,,,,,,,,,,,
11649,100.02,404800,34,307.80310322,4504,,,,,,,,,,,
11656,100.02,405320,34,308.20030003000005,4508,,,,,,,,,,,
11674,100.02,405648,34,307.15548492,4512,100.52631578947368,8.371748026810676e-05,0.8421052631578947,0.009531217117910273,101.08401178568602,0.3019545552087948,49664,-77.77491360902786,0.0001,,
11680,99.13,406144,34,304.44567469000003,4516,,,,,,,,,,,
11684,99.13,406496,34,306.18137681999997,4520,,,,,,,,,,,
11690,99.99,406992,34,310.70923855,4524,,,,,,,,,,,
11694,100.42,407248,34,311.96052635,4528,,,,,,,,,,,
11715,101.3,407840,34,314.93640773000004,4532,98.5,0.0001586418890676955,0.9090909090909091,0.020843564800088643,93.94857426732779,0.303032283205539,49920,-78.0214007794857,0.0001,,
11718,100.42,408064,34,308.36226683000007,4536,,,,,,,,,,,
11721,100.42,408280,34,308.08320027999997,4540,,,,,,,,,,,
11728,100.42,408912,34,305.72645823,4544,,,,,,,,,,,
11731,100.42,409128,34,306.01120211000006,4548,,,,,,,,,,,
11753,100.42,409760,34,305.85008259,4552,99.36842105263158,0.0002162868689286086,0.8947368421052632,-0.00024784485140116885,96.35607792437077,0.3042020545108244,50176,-78.09367781877518,0.0001,,
11756,100.42,409976,34,307.38905721000003,4556,,,,,,,,,,,
11763,99.53,410552,34,300.37414392000005,4560,,,,,,,,,,,
11765,99.53,410744,34,302.035647,4564,,,,,,,,,,,
11772,99.56,411256,34,301.8693135,4568,,,,,,,,,,,
11776,99.52,411584,34,298.33286021,4572,,,,,,,,,,,
11796,99.94,412104,34,298.61002707,4576,98.0,0.00014739903269485617,0.8636363636363636,1.488372163294116e-05,100.17696691304445,0.3043641084805131,50432,-77.93892174959183,0.0001,,
11800,99.94,412432,34,299.5827512200001,4580,,,,,,,,,,,
11807,99.94,412952,34,296.42222265,4584,,,,,,,,,,,
11811,100.83,413280,34,300.16349662,4588,,,,,,,,,,,
11831,101.64,413800,34,303.17491311,4592,101.94444444444444,0.00013682323411013498,0.8888888888888888,0.03355644406292413,93.49273236840963,0.3065097768558189,50688,-78.12298569083214,0.0001,,
11835,102.3,414128,34,308.32248872,4596,,,,,,,,,,,
11842,102.3,414648,35,305.85181101,4600,,,,,,,,,,,
11846,102.3,414976,35,307.31237841999996,4604,,,,,,,,,,,
11853,102.3,415496,35,305.49821252,4608,,,,,,,,,,,
11870,102.3,415824,35,304.84842765,4612,106.0,3.683250555090943e-05,1.0,0.009686894083642983,102.33460488170385,0.30819585104472935,50944,-78.09479475021362,0.0001,,
11877,103.19,416344,35,306.83844875999995,4616,,,,,,,,,,,
11881,103.19,416672,35,307.60454662,4620,,,,,,,,,,,
11888,103.19,417192,35,307.74233594000003,4624,,,,,,,,,,,
11892,103.65,417520,35,306.39400867,4628,,,,,,,,,,,
11911,103.0,418000,35,305.13710455999995,4632,105.78947368421052,5.4975260545200894e-05,0.9473684210526315,0.01602815274054592,94.07912252098322,0.3093360607745126,51200,-78.47060513496399,0.0001,,
11915,103.07,418272,35,307.24787522,4636,,,,,,,,,,,
11922,103.07,418848,35,308.99912887,4640,,,,,,,,,,,
11926,103.07,419120,35,310.69351788,4644,,,,,,,,,,,
11933,103.06,419696,35,312.17495036,4648,,,,,,,,,,,
11950,103.06,419968,35,312.3507788,4652,98.23809523809524,0.000156569083018666,0.8571428571428571,0.010224794124951586,95.27897963672876,0.31057109986431897,51456,-78.50256213545799,0.0001,,
11957,103.06,420544,35,311.13668703999997,4656,,,,,,,,,,,
11961,103.95,420816,35,312.12765869,4660,,,,,,,,,,,
11966,103.06,421240,35,308.6722393299999,4664,,,,,,,,,,,
11970,103.36,421576,35,311.14667442,4668,,,,,,,,,,,
11991,103.4,422088,35,313.44557911,4672,101.2,0.00017923584393249688,0.9,0.0033813453219408984,93.93587028980255,0.3112803506664932,51712,-78.77924999594688,0.0001,,
11995,103.59,422424,35,312.79716341,4676,,,,,,,,,,,
12001,103.59,422936,35,313.24908566,4680,,,,,,,,,,,
12006,103.59,423272,35,314.3028634,4684,,,,,,,,,,,
12012,103.59,423784,35,316.64350980999995,4688,,,,,,,,,,,
12030,103.64,424120,35,319.03669238000003,4692,106.0,5.813568593122972e-05,1.0,0.012098060633434216,94.61322158575058,0.31230988958850503,51968,-78.65606236457825,0.0001,,
12036,103.64,424632,35,320.69041249,4696,,,,,,,,,,,
12041,103.64,424968,35,319.56286386,4700,,,,,,,,,,,
12047,103.34,425480,35,314.54365249,4704,,,,,,,,,,,
12051,103.34,425816,35,316.99093167,4708,,,,,,,,,,,
12071,103.34,426328,35,316.69193195,4712,103.42857142857143,6.09704966504659e-05,0.9523809523809523,-0.005394318592152558,96.14396904408932,0.3127527665346861,52224,-78.95962116122246,0.0001,,
12076,103.34,426664,35,317.1730001600001,4716,,,,,,,,,,,
12079,102.95,426952,35,314.54688300999993,4720,,,,,,,,,,,
12086,102.95,427512,35,316.07352732,4724,,,,,,,,,,,
12090,102.95,427800,35,318.7558922,4728,,,,,,,,,,,
12110,103.59,428360,35,319.43059067,4732,102.22222222222223,6.746393297275003e-05,0.9444444444444444,0.021840381594302016,97.72418255358934,0.3133196912240237,52480,-78.99665293097496,0.0001,,
12114,103.57,428632,35,318.45743288,4736,,,,,,,,,,,
12120,103.57,429088,35,318.27363667,4740,,,,,,,,,,,
12125,103.51,429480,35,317.1052665899999,4744,,,,,,,,,,,
12130,103.52,429936,35,316.49323033999997,4748,,,,,,,,,,,
12149,103.52,430328,35,311.68524476999994,4752,99.04761904761905,0.00023321723663255649,0.8571428571428571,-0.014017439367307816,95.10773999243975,0.3132264115847647,52736,-79.11508697271347,0.0001,,
12154,103.52,430784,35,311.22144575,4756,,,,,,,,,,,
12159,103.52,431176,35,312.87655922,4760,,,,,,,,,,,
12165,104.41,431632,35,314.34371383,4764,,,,,,,,,,,
12170,104.41,432024,35,311.84494085,4768,,,,,,,,,,,
12189,104.41,432480,35,314.47792052,4772,106.0,5.423581774135059e-05,1.0,-0.0009591366124368506,94.80094470083714,0.3132264990126714,52992,-79.25025621056557,0.0001,,
12194,104.41,432872,35,314.87817414,4776,,,,,,,,,,,
12200,104.17,433296,35,312.04475297,4780,,,,,,,,,,,
12205,104.17,433720,35,313.3077658,4784,,,,,,,,,,,
12210,104.17,434144,35,312.66425377,4788,,,,,,,,,,,
12230,104.17,434568,35,310.68087714999996,4792,103.73684210526316,0.00010587520117592925,0.9473684210526315,-0.011985239092609845,94.74549121409655,0.31225804053246975,53248,-79.34325802326202,0.0001,,
12235,104.17,434992,35,309.05305317,4796,,,,,,,,,,,
12239,102.99,435272,35,303.80960716000004,4800,,,,,,,,,,,
12246,103.29,435840,35,303.37792625000003,4804,,,,,,,,,,,
12248,103.13,436024,35,302.18257387000006,4808,,,,,,,,,,,
12270,103.13,436688,35,302.80516057,4812,96.33333333333333,0.0002495739492270646,0.7619047619047619,-0.009585991567291785,97.66449363529682,0.31065132946241647,53504,-79.17231398820877,0.0001,,
12272,103.13,436872,35,307.45917953000003,4816,,,,,,,,,,,
12281,103.52,437536,35,311.02140317,4820,,,,,,,,,,,
12283,103.52,437720,35,310.73714576,4824,,,,,,,,,,,
12305,103.52,438384,35,307.77500175,4828,104.88888888888889,0.00010266043168605177,0.9444444444444444,-0.02118226974562276,95.47449085861444,0.3104126323014498,53760,-79.35972088575363,0.0001,,
12307,103.53,438568,35,308.0540902700001,4832,,,,,,,,,,,
12315,104.36,439232,35,311.75344616,4836,,,,,,,,,,,
12318,104.36,439416,35,311.26092463000003,4840,,,,,,,,,,,
12326,104.42,440080,35,312.98421633,4844,,,,,,,,,,,
12328,104.42,440264,35,310.34888007999996,4848,,,,,,,,,,,
12350,104.42,440928,35,313.21013111999997,4852,106.0,3.6024898155344585e-05,1.0,-0.020077614751244255,97.22352556884289,0.30799287650734186,54016,-79.22759115695953,0.0001,,
12353,104.42,441112,35,313.37464543000004,4856,,,,,,,,,,,
12361,104.42,441776,35,311.91013137,4860,,,,,,,,,,,
12363,104.42,441960,35,312.75004196000003,4864,,,,,,,,,,,
12385,104.42,442624,35,315.04063598,4868,106.0,4.02920664584255e-05,1.0,-0.012893829526547052,91.35499870032072,0.30537006072700024,54272,-79.64398917555809,0.0001,,
12387,104.42,442808,35,316.88103736,4872,,,,,,,,,,,
12394,104.08,443352,35,315.84542383,4876,,,,,,,,,,,
12398,104.32,443656,35,319.13077186,4880,,,,,,,,,,,
12405,104.32,444200,35,317.9855743,4884,,,,,,,,,,,
12423,104.32,444504,35,317.59031859,4888,103.15789473684211,7.522934571106708e-05,0.9473684210526315,0.006462597904828726,96.62957708537579,0.3058523958316073,54528,-80.00485944747925,0.0001,,
12430,104.32,445048,35,317.93579294,4892,,,,,,,,,,,
12433,104.32,445352,35,317.68746577999997,4896,,,,,,,,,,,
12440,105.5,445896,35,326.79342242999996,4900,,,,,,,,,,,
12444,105.5,446200,35,330.90938844000004,4904,,,,,,,,,,,
12465,105.66,446744,35,329.34084822999995,4908,106.0,3.8668201613151246e-05,1.0,0.013392906004810357,93.23570879548788,0.30675561481621116,54784,-79.85993406176567,0.0001,,
12468,105.66,447048,35,331.61106785,4912,,,,,,,,,,,
12475,105.66,447592,35,328.02482914,4916,,,,,,,,,,,
12479,105.66,447896,35,327.33851187,4920,,,,,,,,,,,
12486,105.58,448440,35,325.97151234999995,4924,,,,,,,,,,,
12503,105.58,448744,35,327.33103238,4928,104.5,0.00010405878250086647,0.9444444444444444,-0.010725388254286372,101.5062763467431,0.307252129772678,55040,-79.96897661685944,0.0001,,
12510,104.98,449248,35,326.77951604000003,4932,,,,,,,,,,,
12514,104.98,449592,35,329.49383028000005,4936,,,,,,,,,,,
12520,104.98,450096,35,329.44940249,4940,,,,,,,,,,,
